hash,pvalue,oddsratio,count_in_samples,count_in_background,total_count,p_adj
1152711613680803,1.0,1.0,1,1,1,1.0
1152589047254803,1.0,1.0,1,1,1,1.0
1152575623763041,1.0,1.0,1,1,1,1.0
1152572191574693,1.0,1.0,1,1,1,1.0
1152571147260098,1.0,1.0,1,1,1,1.0
1152531299937916,1.0,1.0,1,1,1,1.0
1152415326935431,1.0,1.0,1,1,1,1.0
1152310881199470,1.0,1.0,1,1,1,1.0
1152233325546063,1.0,1.0,1,1,1,1.0
1152180691291967,1.0,1.0,1,1,1,1.0
1153392397815471,1.0,1.0,1,1,1,1.0
1159864436134857,1.0,1.0,1,1,1,1.0
1153409728765480,1.0,1.0,1,1,1,1.0
1153493473575356,1.0,1.0,1,1,1,1.0
1154656964439857,1.0,1.0,1,1,1,1.0
1154597119079976,1.0,1.0,1,1,1,1.0
1154575635394858,1.0,1.0,1,1,1,1.0
1154411848194141,1.0,1.0,1,1,1,1.0
1154394153056590,1.0,1.0,1,1,1,1.0
1154384706930171,1.0,1.0,1,1,1,1.0
1154262273261414,1.0,1.0,1,1,1,1.0
1154225757419023,1.0,1.0,1,1,1,1.0
1154101438971660,1.0,1.0,1,1,1,1.0
1153924183783331,1.0,1.0,1,1,1,1.0
1153885956406609,1.0,1.0,1,1,1,1.0
1153866684906450,1.0,1.0,1,1,1,1.0
1153811369047404,1.0,1.0,1,1,1,1.0
1153759292971566,1.0,1.0,1,1,1,1.0
1153658308676734,1.0,1.0,1,1,1,1.0
1153640254399012,1.0,1.0,1,1,1,1.0
1153534674526315,1.0,1.0,1,1,1,1.0
1153423739986102,1.0,1.0,1,1,1,1.0
1159918559892322,1.0,1.0,1,1,1,1.0
1160103125109598,1.0,1.0,1,1,1,1.0
1160186626858163,1.0,1.0,1,1,1,1.0
1165825773302899,1.0,1.0,1,1,1,1.0
1165812394056732,1.0,1.0,1,1,1,1.0
1165787767795558,1.0,1.0,1,1,1,1.0
1165546385012237,1.0,1.0,1,1,1,1.0
1165441725353988,1.0,1.0,1,1,1,1.0
1165405870724938,1.0,1.0,1,1,1,1.0
1165269614775468,1.0,1.0,1,1,1,1.0
1165239910605793,1.0,1.0,1,1,1,1.0
1164995536103354,1.0,1.0,1,1,1,1.0
1164961658672414,1.0,1.0,1,1,1,1.0
1164925398858261,1.0,1.0,1,1,1,1.0
1164923383773448,1.0,1.0,1,1,1,1.0
1164788500093888,1.0,1.0,1,1,1,1.0
1164601170012783,1.0,1.0,1,1,1,1.0
1164419568185982,1.0,1.0,1,1,1,1.0
1164340750557185,1.0,1.0,1,1,1,1.0
1164213349522869,1.0,1.0,1,1,1,1.0
1165870821057590,1.0,1.0,1,1,1,1.0
1164192880483676,1.0,1.0,1,1,1,1.0
1165928899768423,1.0,1.0,1,1,1,1.0
1165983526306812,1.0,1.0,1,1,1,1.0
1167386346701948,1.0,1.0,1,1,1,1.0
1167255390545399,1.0,1.0,1,1,1,1.0
1167050667429344,1.0,1.0,1,1,1,1.0
1166942977308265,1.0,1.0,1,1,1,1.0
1166655202412090,1.0,1.0,1,1,1,1.0
1166614223026595,1.0,1.0,1,1,1,1.0
1166544661334050,1.0,1.0,1,1,1,1.0
1166480808373171,1.0,1.0,1,1,1,1.0
1166385071768449,1.0,1.0,1,1,1,1.0
1166368806240189,1.0,1.0,1,1,1,1.0
1166348963820987,1.0,1.0,1,1,1,1.0
1166293973951476,1.0,1.0,1,1,1,1.0
1166256662797808,1.0,1.0,1,1,1,1.0
1166245292882659,1.0,1.0,1,1,1,1.0
1166244332757011,1.0,1.0,1,1,1,1.0
1166114767998511,1.0,1.0,1,1,1,1.0
1166040236432942,1.0,1.0,1,1,1,1.0
1165951172161635,1.0,1.0,1,1,1,1.0
1167413179605979,1.0,1.0,1,1,1,1.0
1164003022866791,1.0,1.0,1,1,1,1.0
1163958288417268,1.0,1.0,1,1,1,1.0
1162126547925163,1.0,1.0,1,1,1,1.0
1162005202294991,1.0,1.0,1,1,1,1.0
1161886207369282,1.0,1.0,1,1,1,1.0
1161588945264717,1.0,1.0,1,1,1,1.0
1161586783855549,1.0,1.0,1,1,1,1.0
1161576480348125,1.0,1.0,1,1,1,1.0
1161538286021077,1.0,1.0,1,1,1,1.0
1161322501297939,1.0,1.0,1,1,1,1.0
1161071039771335,1.0,1.0,1,1,1,1.0
1161064249417546,1.0,1.0,1,1,1,1.0
1160957043476979,1.0,1.0,1,1,1,1.0
1160916696454038,1.0,1.0,1,1,1,1.0
1160904549530411,1.0,1.0,1,1,1,1.0
1160734444990928,1.0,1.0,1,1,1,1.0
1160707510213059,1.0,1.0,1,1,1,1.0
1160632483118657,1.0,1.0,1,1,1,1.0
1160358587032257,1.0,1.0,1,1,1,1.0
1162290414133936,1.0,1.0,1,1,1,1.0
1163966979716697,1.0,1.0,1,1,1,1.0
1162356897805014,1.0,1.0,1,1,1,1.0
1162468035154889,1.0,1.0,1,1,1,1.0
1163830679631986,1.0,1.0,1,1,1,1.0
1163803949693524,1.0,1.0,1,1,1,1.0
1163644965947982,1.0,1.0,1,1,1,1.0
1163600270863130,1.0,1.0,1,1,1,1.0
1163509407252904,1.0,1.0,1,1,1,1.0
1163401634736774,1.0,1.0,1,1,1,1.0
1163236266279112,1.0,1.0,1,1,1,1.0
1163196655127863,1.0,1.0,1,1,1,1.0
1163044730794342,1.0,1.0,1,1,1,1.0
1162962727211111,1.0,1.0,1,1,1,1.0
1162923386338989,1.0,1.0,1,1,1,1.0
1162868431909507,1.0,1.0,1,1,1,1.0
1162771861973494,1.0,1.0,1,1,1,1.0
1162729537837201,1.0,1.0,1,1,1,1.0
1162705953524022,1.0,1.0,1,1,1,1.0
1162647034535992,1.0,1.0,1,1,1,1.0
1162468334191512,1.0,1.0,1,1,1,1.0
1162426055725413,1.0,1.0,1,1,1,1.0
1184197123634321,1.0,1.0,1,1,1,1.0
1120369755019251,1.0,1.0,1,1,1,1.0
1120204256516775,1.0,1.0,1,1,1,1.0
1073036159886924,1.0,1.0,1,1,1,1.0
1073025418550041,1.0,1.0,1,1,1,1.0
1072708897241037,1.0,1.0,1,1,1,1.0
1072567096569659,1.0,1.0,1,1,1,1.0
1072324379265970,1.0,1.0,1,1,1,1.0
1072315823055144,1.0,1.0,1,1,1,1.0
1072271275237156,1.0,1.0,1,1,1,1.0
1073120250287836,1.0,1.0,1,1,1,1.0
1072179122008576,1.0,1.0,1,1,1,1.0
1071998810719758,1.0,1.0,1,1,1,1.0
1071917826922833,1.0,1.0,1,1,1,1.0
1071902997500108,1.0,1.0,1,1,1,1.0
1071871367597728,1.0,1.0,1,1,1,1.0
1071822990803995,1.0,1.0,1,1,1,1.0
1071567940642226,1.0,1.0,1,1,1,1.0
1071251825628589,1.0,1.0,1,1,1,1.0
1072150674173738,1.0,1.0,1,1,1,1.0
1073155950674611,1.0,1.0,1,1,1,1.0
1073208279425215,1.0,1.0,1,1,1,1.0
1073267005968031,1.0,1.0,1,1,1,1.0
1074720943636170,1.0,1.0,1,1,1,1.0
1074653660334665,1.0,1.0,1,1,1,1.0
1074601510888130,1.0,1.0,1,1,1,1.0
1074485132396371,1.0,1.0,1,1,1,1.0
1074268896532273,1.0,1.0,1,1,1,1.0
1074124354138935,1.0,1.0,1,1,1,1.0
1073966919332243,1.0,1.0,1,1,1,1.0
1073778677929415,1.0,1.0,1,1,1,1.0
1073744417022781,1.0,1.0,1,1,1,1.0
1073706204026035,1.0,1.0,1,1,1,1.0
1073588860316383,1.0,1.0,1,1,1,1.0
1073558340123749,1.0,1.0,1,1,1,1.0
1073558171283194,1.0,1.0,1,1,1,1.0
1073515026691429,1.0,1.0,1,1,1,1.0
1073490401360783,1.0,1.0,1,1,1,1.0
1073423008160902,1.0,1.0,1,1,1,1.0
1073272021057794,1.0,1.0,1,1,1,1.0
1071106367999806,1.0,1.0,1,1,1,1.0
1071045303921599,1.0,1.0,1,1,1,1.0
1070995732816835,1.0,1.0,1,1,1,1.0
1070977273637685,1.0,1.0,1,1,1,1.0
1068480114436821,1.0,1.0,1,1,1,1.0
1068443683023280,1.0,1.0,1,1,1,1.0
1068437515304392,1.0,1.0,1,1,1,1.0
1068386516855449,1.0,1.0,1,1,1,1.0
1068367214335674,1.0,1.0,1,1,1,1.0
1068285726157963,1.0,1.0,1,1,1,1.0
1068258878539700,1.0,1.0,1,1,1,1.0
1068113883741027,1.0,1.0,1,1,1,1.0
1067770535830700,1.0,1.0,1,1,1,1.0
1067626448336429,1.0,1.0,1,1,1,1.0
1067461449209715,1.0,1.0,1,1,1,1.0
1067434647707204,1.0,1.0,1,1,1,1.0
1067186808744984,1.0,1.0,1,1,1,1.0
1067128036766505,1.0,1.0,1,1,1,1.0
1067112772060196,1.0,1.0,1,1,1,1.0
1066917776963033,1.0,1.0,1,1,1,1.0
1066798660286044,1.0,1.0,1,1,1,1.0
1068786171228615,1.0,1.0,1,1,1,1.0
1074825926833561,1.0,1.0,1,1,1,1.0
1068973812415517,1.0,1.0,1,1,1,1.0
1069076624278082,1.0,1.0,1,1,1,1.0
1070936299036593,1.0,1.0,1,1,1,1.0
1070858602326450,1.0,1.0,1,1,1,1.0
1070776685494107,1.0,1.0,1,1,1,1.0
1070727553020607,1.0,1.0,1,1,1,1.0
1070725464866220,1.0,1.0,1,1,1,1.0
1070405954817303,1.0,1.0,1,1,1,1.0
1070277083450917,1.0,1.0,1,1,1,1.0
1070258952710928,1.0,1.0,1,1,1,1.0
1070197833265078,1.0,1.0,1,1,1,1.0
1070167311842608,1.0,1.0,1,1,1,1.0
1070126084769969,1.0,1.0,1,1,1,1.0
1070077530484230,1.0,1.0,1,1,1,1.0
1070040951001771,1.0,1.0,1,1,1,1.0
1069466427722532,1.0,1.0,1,1,1,1.0
1069456137794369,1.0,1.0,1,1,1,1.0
1069433636476372,1.0,1.0,1,1,1,1.0
1069388981108823,1.0,1.0,1,1,1,1.0
1069008572008995,1.0,1.0,1,1,1,1.0
1074900379034499,1.0,1.0,1,1,1,1.0
1074931489271276,1.0,1.0,1,1,1,1.0
1075089171116485,1.0,1.0,1,1,1,1.0
1080854411499241,1.0,1.0,1,1,1,1.0
1080808696370234,1.0,1.0,1,1,1,1.0
1080808001561573,1.0,1.0,1,1,1,1.0
1080683784191234,1.0,1.0,1,1,1,1.0
1080514656179584,1.0,1.0,1,1,1,1.0
1080465597695114,1.0,1.0,1,1,1,1.0
1080310571262489,1.0,1.0,1,1,1,1.0
1080289585057722,1.0,1.0,1,1,1,1.0
1080124939888425,1.0,1.0,1,1,1,1.0
1080110169187042,1.0,1.0,1,1,1,1.0
1079931442973016,1.0,1.0,1,1,1,1.0
1079856869230550,1.0,1.0,1,1,1,1.0
1079744832869859,1.0,1.0,1,1,1,1.0
1079723778356383,1.0,1.0,1,1,1,1.0
1079722481518398,1.0,1.0,1,1,1,1.0
1079586726242899,1.0,1.0,1,1,1,1.0
1079493417503790,1.0,1.0,1,1,1,1.0
1081097282415083,1.0,1.0,1,1,1,1.0
1079435793796489,1.0,1.0,1,1,1,1.0
1081463268330066,1.0,1.0,1,1,1,1.0
1081602619287672,1.0,1.0,1,1,1,1.0
1083885021217566,1.0,1.0,1,1,1,1.0
1083761586888922,1.0,1.0,1,1,1,1.0
1083648184563071,1.0,1.0,1,1,1,1.0
1083503055635108,1.0,1.0,1,1,1,1.0
1083282342423499,1.0,1.0,1,1,1,1.0
1082860899856418,1.0,1.0,1,1,1,1.0
1082860890073473,1.0,1.0,1,1,1,1.0
1082706547539692,1.0,1.0,1,1,1,1.0
1082260462276587,1.0,1.0,1,1,1,1.0
1082180060442197,1.0,1.0,1,1,1,1.0
1082112476245320,1.0,1.0,1,1,1,1.0
1081993870812700,1.0,1.0,1,1,1,1.0
1081948614367081,1.0,1.0,1,1,1,1.0
1081900249884351,1.0,1.0,1,1,1,1.0
1081784860552001,1.0,1.0,1,1,1,1.0
1081659489778269,1.0,1.0,1,1,1,1.0
1081628666019878,1.0,1.0,1,1,1,1.0
1081527580247711,1.0,1.0,1,1,1,1.0
1066689059561845,1.0,1.0,1,1,1,1.0
1079319275720353,1.0,1.0,1,1,1,1.0
1079100025249024,1.0,1.0,1,1,1,1.0
1076869934766260,1.0,1.0,1,1,1,1.0
1076770916294220,1.0,1.0,1,1,1,1.0
1076764690333609,1.0,1.0,1,1,1,1.0
1076697356677343,1.0,1.0,1,1,1,1.0
1076676319210663,1.0,1.0,1,1,1,1.0
1076668758323192,1.0,1.0,1,1,1,1.0
1076661977092358,1.0,1.0,1,1,1,1.0
1076143566128538,1.0,1.0,1,1,1,1.0
1075933752615562,1.0,1.0,1,1,1,1.0
1075794849081360,1.0,1.0,1,1,1,1.0
1075569871956999,1.0,1.0,1,1,1,1.0
1075489797207576,1.0,1.0,1,1,1,1.0
1075465839320970,1.0,1.0,1,1,1,1.0
1075332580233423,1.0,1.0,1,1,1,1.0
1075177898445087,1.0,1.0,1,1,1,1.0
1075141604724778,1.0,1.0,1,1,1,1.0
1075117590310979,1.0,1.0,1,1,1,1.0
1077108186267746,1.0,1.0,1,1,1,1.0
1079123141491039,1.0,1.0,1,1,1,1.0
1077117202327558,1.0,1.0,1,1,1,1.0
1077205003129880,1.0,1.0,1,1,1,1.0
1078956783536165,1.0,1.0,1,1,1,1.0
1078819925170510,1.0,1.0,1,1,1,1.0
1078700508161622,1.0,1.0,1,1,1,1.0
1078679626913115,1.0,1.0,1,1,1,1.0
1078671293803417,1.0,1.0,1,1,1,1.0
1078554949291337,1.0,1.0,1,1,1,1.0
1078549282388656,1.0,1.0,1,1,1,1.0
1078501560579071,1.0,1.0,1,1,1,1.0
1078022578813622,1.0,1.0,1,1,1,1.0
1077999790600808,1.0,1.0,1,1,1,1.0
1077889066197614,1.0,1.0,1,1,1,1.0
1077770134668251,1.0,1.0,1,1,1,1.0
1077633738924790,1.0,1.0,1,1,1,1.0
1077459897361886,1.0,1.0,1,1,1,1.0
1077407582716734,1.0,1.0,1,1,1,1.0
1077370320849850,1.0,1.0,1,1,1,1.0
1077222126651200,1.0,1.0,1,1,1,1.0
1077176987377468,1.0,1.0,1,1,1,1.0
1084004237386100,1.0,1.0,1,1,1,1.0
1066458923797160,1.0,1.0,1,1,1,1.0
1066028342926151,1.0,1.0,1,1,1,1.0
1055254457118331,1.0,1.0,1,1,1,1.0
1055083473108800,1.0,1.0,1,1,1,1.0
1055033201891754,1.0,1.0,1,1,1,1.0
1054911603772071,1.0,1.0,1,1,1,1.0
1054835304732229,1.0,1.0,1,1,1,1.0
1054808986617497,1.0,1.0,1,1,1,1.0
1054714522548243,1.0,1.0,1,1,1,1.0
1055255224579994,1.0,1.0,1,1,1,1.0
1054711273719671,1.0,1.0,1,1,1,1.0
1054488391991218,1.0,1.0,1,1,1,1.0
1054468885473811,1.0,1.0,1,1,1,1.0
1054437747917099,1.0,1.0,1,1,1,1.0
1054368751869977,1.0,1.0,1,1,1,1.0
1054324273950890,1.0,1.0,1,1,1,1.0
1054299494998255,1.0,1.0,1,1,1,1.0
1054235931342296,1.0,1.0,1,1,1,1.0
1054538344997771,1.0,1.0,1,1,1,1.0
1055280874072216,1.0,1.0,1,1,1,1.0
1055363502501722,1.0,1.0,1,1,1,1.0
1055384375867532,1.0,1.0,1,1,1,1.0
1056528060168128,1.0,1.0,1,1,1,1.0
1056476167069501,1.0,1.0,1,1,1,1.0
1056362257188942,1.0,1.0,1,1,1,1.0
1056339195745931,1.0,1.0,1,1,1,1.0
1056246568652175,1.0,1.0,1,1,1,1.0
1056240137714014,1.0,1.0,1,1,1,1.0
1056178511285652,1.0,1.0,1,1,1,1.0
1056173736758262,1.0,1.0,1,1,1,1.0
1056120624237672,1.0,1.0,1,1,1,1.0
1056119246120715,1.0,1.0,1,1,1,1.0
1056098410758888,1.0,1.0,1,1,1,1.0
1055962301176022,1.0,1.0,1,1,1,1.0
1055936626711537,1.0,1.0,1,1,1,1.0
1055629317313395,1.0,1.0,1,1,1,1.0
1055549591294190,1.0,1.0,1,1,1,1.0
1055502913712783,1.0,1.0,1,1,1,1.0
1055420260572446,1.0,1.0,1,1,1,1.0
1054122400988255,1.0,1.0,1,1,1,1.0
1054063240453741,1.0,1.0,1,1,1,1.0
1053953890057117,1.0,1.0,1,1,1,1.0
1053802028617839,1.0,1.0,1,1,1,1.0
1051250546706430,1.0,1.0,1,1,1,1.0
1051226799910177,1.0,1.0,1,1,1,1.0
1051051796589812,1.0,1.0,1,1,1,1.0
1050957312629330,1.0,1.0,1,1,1,1.0
1050863271206002,1.0,1.0,1,1,1,1.0
1050812571910629,1.0,1.0,1,1,1,1.0
1050726938908957,1.0,1.0,1,1,1,1.0
1050444794514274,1.0,1.0,1,1,1,1.0
1050444637508102,1.0,1.0,1,1,1,1.0
1050370014837119,1.0,1.0,1,1,1,1.0
1050339852123472,1.0,1.0,1,1,1,1.0
1050273357139728,1.0,1.0,1,1,1,1.0
1050113719961711,1.0,1.0,1,1,1,1.0
1049758989618133,1.0,1.0,1,1,1,1.0
1049723610604891,1.0,1.0,1,1,1,1.0
1049677231044852,1.0,1.0,1,1,1,1.0
1049613504657463,1.0,1.0,1,1,1,1.0
1051262116809866,1.0,1.0,1,1,1,1.0
1056540222681173,1.0,1.0,1,1,1,1.0
1051376880843687,1.0,1.0,1,1,1,1.0
1051400456915378,1.0,1.0,1,1,1,1.0
1053762686157907,1.0,1.0,1,1,1,1.0
1053668432347920,1.0,1.0,1,1,1,1.0
1053645281644477,1.0,1.0,1,1,1,1.0
1053482047092618,1.0,1.0,1,1,1,1.0
1053405721285438,1.0,1.0,1,1,1,1.0
1053384394748461,1.0,1.0,1,1,1,1.0
1053035348446012,1.0,1.0,1,1,1,1.0
1052812972651315,1.0,1.0,1,1,1,1.0
1052726579535071,1.0,1.0,1,1,1,1.0
1052643006128465,1.0,1.0,1,1,1,1.0
1052527441083469,1.0,1.0,1,1,1,1.0
1052171329743309,1.0,1.0,1,1,1,1.0
1051954566501829,1.0,1.0,1,1,1,1.0
1051842110627904,1.0,1.0,1,1,1,1.0
1051774830180819,1.0,1.0,1,1,1,1.0
1051591692765432,1.0,1.0,1,1,1,1.0
1051495317176819,1.0,1.0,1,1,1,1.0
1051387481279849,1.0,1.0,1,1,1,1.0
1056551746568774,1.0,1.0,1,1,1,1.0
1056737106688701,1.0,1.0,1,1,1,1.0
1056745230922028,1.0,1.0,1,1,1,1.0
1064096082941144,1.0,1.0,1,1,1,1.0
1063889110708648,1.0,1.0,1,1,1,1.0
1063682155110417,1.0,1.0,1,1,1,1.0
1063673774268574,1.0,1.0,1,1,1,1.0
1063666058319075,1.0,1.0,1,1,1,1.0
1063510287487756,1.0,1.0,1,1,1,1.0
1063413933472292,1.0,1.0,1,1,1,1.0
1063140304479322,1.0,1.0,1,1,1,1.0
1063138818547679,1.0,1.0,1,1,1,1.0
1062984564351183,1.0,1.0,1,1,1,1.0
1062944693492895,1.0,1.0,1,1,1,1.0
1062830854761634,1.0,1.0,1,1,1,1.0
1062752617849450,1.0,1.0,1,1,1,1.0
1062733305062404,1.0,1.0,1,1,1,1.0
1062730208519637,1.0,1.0,1,1,1,1.0
1062602152775825,1.0,1.0,1,1,1,1.0
1062559804550167,1.0,1.0,1,1,1,1.0
1064153805928063,1.0,1.0,1,1,1,1.0
1062440485500985,1.0,1.0,1,1,1,1.0
1064182571143117,1.0,1.0,1,1,1,1.0
1064369924198927,1.0,1.0,1,1,1,1.0
1065870585280743,1.0,1.0,1,1,1,1.0
1065727691618601,1.0,1.0,1,1,1,1.0
1065689468563497,1.0,1.0,1,1,1,1.0
1065623952101215,1.0,1.0,1,1,1,1.0
1065366610380215,1.0,1.0,1,1,1,1.0
1065253314418588,1.0,1.0,1,1,1,1.0
1065069052898563,1.0,1.0,1,1,1,1.0
1064851029627152,1.0,1.0,1,1,1,1.0
1064827252469256,1.0,1.0,1,1,1,1.0
1064809318714006,1.0,1.0,1,1,1,1.0
1064720974441664,1.0,1.0,1,1,1,1.0
1064670698204028,1.0,1.0,1,1,1,1.0
1064640932155003,1.0,1.0,1,1,1,1.0
1064635050784493,1.0,1.0,1,1,1,1.0
1064516046069634,1.0,1.0,1,1,1,1.0
1064470401667637,1.0,1.0,1,1,1,1.0
1064442744181932,1.0,1.0,1,1,1,1.0
1064311688880334,1.0,1.0,1,1,1,1.0
1066426023284585,1.0,1.0,1,1,1,1.0
1062065781667590,1.0,1.0,1,1,1,1.0
1061867929664446,1.0,1.0,1,1,1,1.0
1059134426608599,1.0,1.0,1,1,1,1.0
1059022416760879,1.0,1.0,1,1,1,1.0
1059001960430484,1.0,1.0,1,1,1,1.0
1058642094880388,1.0,1.0,1,1,1,1.0
1058421239723244,1.0,1.0,1,1,1,1.0
1058376964451961,1.0,1.0,1,1,1,1.0
1057845590921195,1.0,1.0,1,1,1,1.0
1057810177125422,1.0,1.0,1,1,1,1.0
1057759994490492,1.0,1.0,1,1,1,1.0
1057674895921244,1.0,1.0,1,1,1,1.0
1057655639648472,1.0,1.0,1,1,1,1.0
1057522882455478,1.0,1.0,1,1,1,1.0
1057383349354509,1.0,1.0,1,1,1,1.0
1057151731158412,1.0,1.0,1,1,1,1.0
1057133860999035,1.0,1.0,1,1,1,1.0
1057028321955073,1.0,1.0,1,1,1,1.0
1056825284724423,1.0,1.0,1,1,1,1.0
1059347728655680,1.0,1.0,1,1,1,1.0
1061907017521196,1.0,1.0,1,1,1,1.0
1059626709079829,1.0,1.0,1,1,1,1.0
1059744660205466,1.0,1.0,1,1,1,1.0
1061564591308156,1.0,1.0,1,1,1,1.0
1061180773212267,1.0,1.0,1,1,1,1.0
1061114047901400,1.0,1.0,1,1,1,1.0
1061076115270488,1.0,1.0,1,1,1,1.0
1060932221105091,1.0,1.0,1,1,1,1.0
1060829503412113,1.0,1.0,1,1,1,1.0
1060820408143867,1.0,1.0,1,1,1,1.0
1060711870413772,1.0,1.0,1,1,1,1.0
1060605016978917,1.0,1.0,1,1,1,1.0
1060573549984284,1.0,1.0,1,1,1,1.0
1060459416357533,1.0,1.0,1,1,1,1.0
1060309103727556,1.0,1.0,1,1,1,1.0
1060238950425261,1.0,1.0,1,1,1,1.0
1060155147597440,1.0,1.0,1,1,1,1.0
1060009286817671,1.0,1.0,1,1,1,1.0
1059942500534327,1.0,1.0,1,1,1,1.0
1059933557779935,1.0,1.0,1,1,1,1.0
1059709404080667,1.0,1.0,1,1,1,1.0
1120243443147578,1.0,1.0,1,1,1,1.0
1084236331531863,1.0,1.0,1,1,1,1.0
1084581266753741,1.0,1.0,1,1,1,1.0
1108056228706308,1.0,1.0,1,1,1,1.0
1107993874009471,1.0,1.0,1,1,1,1.0
1107968120377675,1.0,1.0,1,1,1,1.0
1107749883034156,1.0,1.0,1,1,1,1.0
1107736612619121,1.0,1.0,1,1,1,1.0
1107652791004057,1.0,1.0,1,1,1,1.0
1107623790585773,1.0,1.0,1,1,1,1.0
1108253170148345,1.0,1.0,1,1,1,1.0
1107419013146524,1.0,1.0,1,1,1,1.0
1107333659777444,1.0,1.0,1,1,1,1.0
1107203157798557,1.0,1.0,1,1,1,1.0
1107048639702419,1.0,1.0,1,1,1,1.0
1106870967186045,1.0,1.0,1,1,1,1.0
1106650359680866,1.0,1.0,1,1,1,1.0
1106604029412530,1.0,1.0,1,1,1,1.0
1106406513389268,1.0,1.0,1,1,1,1.0
1107378238974281,1.0,1.0,1,1,1,1.0
1108386144837313,1.0,1.0,1,1,1,1.0
1108441779887823,1.0,1.0,1,1,1,1.0
1108639804913181,1.0,1.0,1,1,1,1.0
1110826236320313,1.0,1.0,1,1,1,1.0
1110585542832013,1.0,1.0,1,1,1,1.0
1110476113982785,1.0,1.0,1,1,1,1.0
1110391009312603,1.0,1.0,1,1,1,1.0
1110372036801301,1.0,1.0,1,1,1,1.0
1110285282511282,1.0,1.0,1,1,1,1.0
1110178896660000,1.0,1.0,1,1,1,1.0
1109740329497493,1.0,1.0,1,1,1,1.0
1109705414347155,1.0,1.0,1,1,1,1.0
1109658955235037,1.0,1.0,1,1,1,1.0
1109244618262951,1.0,1.0,1,1,1,1.0
1109199022648931,1.0,1.0,1,1,1,1.0
1109130884744305,1.0,1.0,1,1,1,1.0
1109118249888957,1.0,1.0,1,1,1,1.0
1109015285018565,1.0,1.0,1,1,1,1.0
1108760426323951,1.0,1.0,1,1,1,1.0
1108662117742694,1.0,1.0,1,1,1,1.0
1106381406545648,1.0,1.0,1,1,1,1.0
1106352577907375,1.0,1.0,1,1,1,1.0
1106325043551553,1.0,1.0,1,1,1,1.0
1106188351413803,1.0,1.0,1,1,1,1.0
1103887072419431,1.0,1.0,1,1,1,1.0
1103872987797574,1.0,1.0,1,1,1,1.0
1103744775118837,1.0,1.0,1,1,1,1.0
1103653027322272,1.0,1.0,1,1,1,1.0
1103610587980365,1.0,1.0,1,1,1,1.0
1103603853181051,1.0,1.0,1,1,1,1.0
1103597912192193,1.0,1.0,1,1,1,1.0
1103557423812996,1.0,1.0,1,1,1,1.0
1103500685406552,1.0,1.0,1,1,1,1.0
1103220776329481,1.0,1.0,1,1,1,1.0
1103202651198025,1.0,1.0,1,1,1,1.0
1102902206148874,1.0,1.0,1,1,1,1.0
1102710635499094,1.0,1.0,1,1,1,1.0
1102616265172028,1.0,1.0,1,1,1,1.0
1102590922401903,1.0,1.0,1,1,1,1.0
1102569851404317,1.0,1.0,1,1,1,1.0
1102506109461363,1.0,1.0,1,1,1,1.0
1103910831575692,1.0,1.0,1,1,1,1.0
1110893779943901,1.0,1.0,1,1,1,1.0
1104106151427685,1.0,1.0,1,1,1,1.0
1104218362244640,1.0,1.0,1,1,1,1.0
1106023605574832,1.0,1.0,1,1,1,1.0
1106019904736572,1.0,1.0,1,1,1,1.0
1105898671993150,1.0,1.0,1,1,1,1.0
1105869191969472,1.0,1.0,1,1,1,1.0
1105670066348686,1.0,1.0,1,1,1,1.0
1105492333676772,1.0,1.0,1,1,1,1.0
1105467765205718,1.0,1.0,1,1,1,1.0
1105303812694669,1.0,1.0,1,1,1,1.0
1105240925045195,1.0,1.0,1,1,1,1.0
1105224478980447,1.0,1.0,1,1,1,1.0
1104998938019646,1.0,1.0,1,1,1,1.0
1104953165789427,1.0,1.0,1,1,1,1.0
1104805482228377,1.0,1.0,1,1,1,1.0
1104774439154386,1.0,1.0,1,1,1,1.0
1104279672401340,1.0,1.0,1,1,1,1.0
1104277292276507,1.0,1.0,1,1,1,1.0
1104248314358239,1.0,1.0,1,1,1,1.0
1104136152659248,1.0,1.0,1,1,1,1.0
1111009384046860,1.0,1.0,1,1,1,1.0
1111026893880934,1.0,1.0,1,1,1,1.0
1111058117939249,1.0,1.0,1,1,1,1.0
1117845432491232,1.0,1.0,1,1,1,1.0
1117748375352889,1.0,1.0,1,1,1,1.0
1117715321556191,1.0,1.0,1,1,1,1.0
1117619197872910,1.0,1.0,1,1,1,1.0
1117293599169401,1.0,1.0,1,1,1,1.0
1117243516067336,1.0,1.0,1,1,1,1.0
1117167267841693,1.0,1.0,1,1,1,1.0
1117132482404989,1.0,1.0,1,1,1,1.0
1117103824027306,1.0,1.0,1,1,1,1.0
1116822815290181,1.0,1.0,1,1,1,1.0
1116803607746862,1.0,1.0,1,1,1,1.0
1116638128863967,1.0,1.0,1,1,1,1.0
1116601606177611,1.0,1.0,1,1,1,1.0
1116587203172129,1.0,1.0,1,1,1,1.0
1116402818861004,1.0,1.0,1,1,1,1.0
1116301715872765,1.0,1.0,1,1,1,1.0
1115989443842131,1.0,1.0,1,1,1,1.0
1117869093447564,1.0,1.0,1,1,1,1.0
1115823289626747,1.0,1.0,1,1,1,1.0
1118173573798777,1.0,1.0,1,1,1,1.0
1118311751990891,1.0,1.0,1,1,1,1.0
1120095613965658,1.0,1.0,1,1,1,1.0
